121,5
66,69
225,242
266,243
232,101
78,43
211,78
89,52
75,154
114,145
275,99
276,64
133,244
247,266
206,228
112,221
205,120
125,11
144,253
251,236
17,69
185,25
171,127
27,262
128,165
274,219
80,88
40,52
246,157
132,135
211,199
143,293
278,109
210,54
135,289
7,140
80,124
127,56
141,140
59,187
205,241
273,259
51,66
77,204
136,290
117,48
231,33
130,67
3,26
147,299
29,164
55,36
236,228
2,61
260,176
86,60
266,256
152,234
159,130
204,281
69,236
216,255
235,268
188,193
40,29
39,213
285,125
75,252
208,287
94,265
114,243
227,120
240,239
173,149
232,235
72,246
193,127
44,264
78,177
53,4
35,215
291,141
82,147
95,266
216,147
99,236
38,226
265,268
97,46
212,33
231,275
196,25
136,123
290,181
169,71
188,170
172,76
279,288
299,266
111,66
16,94
299,37
49,91
281,248
73,219
234,173
160,187
18,103
167,3
295,268
41,272
106,252
54,62
107,217
34,4
191,296
191,67
217,205
298,13
204,6
34,269
275,295
155,150
78,275
72,115
165,14
231,288
204,271
16,71
110,227
224,100
291,10
230,180
235,258
28,45
113,269
109,119
48,23
133,247
194,77
268,26
37,130
186,222
158,11
82,281
123,282
295,245
87,216
62,43
260,287
227,110
187,74
286,196
293,55
16,192
17,157
91,106
164,90
262,104
147,266
150,12
209,98
41,105
139,262
161,21
166,136
13,43
286,52
44,110
177,145
98,1
123,174
124,139
43,65
42,186
190,84
242,131
33,137
71,249
5,38
246,101
51,154
217,74
123,30
103,201
27,62
260,35
172,151
132,115
232,202
51,190
125,76
52,235
258,111
59,131
244,176
136,234
28,143
41,262
40,117
254,226
273,239
285,213
291,144
178,87
84,80
284,105
283,289
40,153
195,176
1,45
106,98
246,258
287,259
260,156
97,278
90,239
224,90
265,91
102,213
153,295
242,144
268,245
274,176
180,169
26,74
239,218
23,185
24,150
157,185
284,226
16,146
298,124
196,113
116,4
101,104
87,206
161,155
7,97
276,142
168,14
220,61
11,67
12,32
298,160
200,3
31,45
57,183
177,99
76,196
296,236
130,24
183,179
194,188
268,137
66,268
141,182
132,213
240,75
265,248
144,187
259,174
50,180
264,23
22,81
47,254
1,58
256,19
153,272
287,272
78,278
71,239
245,275
63,235
264,288
285,82
142,299
157,162
134,295
283,158
101,81
276,119
162,97
59,121
247,92
23,198
125,66
193,84
10,228
259,66
185,80
42,297
144,79
90,108
54,271
33,248
188,271
162,133
100,158
60,85
46,187
165,138
92,154
97,232
123,141
289,173
176,153
52,117
43,297
192,97
137,161
236,283
97,88
258,42
49,48
77,30
274,166
148,90
206,260
98,89
75,222
35,149
295,225
41,229
242,219
47,123
261,232
27,65
267,163
188,19
167,225
201,38
226,131
232,25
131,122
203,227
51,13
183,169
195,143
268,127
88,17
13,252
187,139
53,59
233,255
58,174
259,164
218,126
35,270
28,2
263,134
122,158
8,173
248,5
287,262
274,143
92,252
5,18
265,94
23,152
58,259
231,101
257,239
229,257
156,7
80,48
112,266
4,175
133,60
70,120
219,212
226,108
264,134
188,261
234,228
25,234
45,212
174,97
166,93
12,35
273,39
64,45
35,247
95,298
175,178
108,88
99,268
98,223
45,68
31,133
85,104
271,151
258,32
263,147
270,6
206,250
32,134
186,192
258,297
19,15
243,168
230,235
36,104
289,284
182,158
17,127
232,15
84,266
285,170
122,292
75,68
149,17
116,69
201,293
81,111
33,71
279,212
193,172
298,225
299,190
105,96
38,6
182,279
163,37
168,115
148,286
155,182
201,149
214,2
240,140
13,98
258,274
252,114
89,87
116,190
190,139
150,103
80,267
296,157
41,196
235,61
254,160
220,18
218,237
203,194
73,264
41,52
81,88
254,196
72,268
287,193
166,83
219,58
270,140
142,220
176,133
256,205
102,147
74,85
147,69
25,80
79,200
188,107
274,110
240,117
31,123
30,158
285,39
28,234
284,160
202,270
263,137
209,166
15,35
221,140
52,182
98,298
174,28
259,252
61,267
77,95
237,84
222,184
62,232
282,235
268,71
195,87
92,111
206,96
207,61
105,50
189,43
41,65
282,91
286,241
148,11
71,173
37,31
131,187
0,149
